% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=566674, Mon May  5 22:00:58 2025, <python>{}</python>
32 1280 0.001986457046376417 1.0876854598753185 8.525485038757324 8.5254850387573242e+00 8.551644325256348 8.58327865600586 0.01659536361694336   
33 1320 0.0020888773930698664 1.0895666240583521 8.511775970458984 8.5117759704589844e+00 8.534500122070312 8.551359176635742 0.011513233184814453   
34 1360 0.002199195949377222 1.0912496784069519 8.483609199523926 8.4836091995239258e+00 8.519852638244629 8.550689697265625 0.016910552978515625   
35 1400 0.002314714747769369 1.0929452972787872 8.483609199523926 8.4836540222167969e+00 8.50202751159668 8.516700744628906 0.012449264526367188   
36 1440 0.0024351683479537953 1.0945078880894261 8.462785720825195 8.4627857208251953e+00 8.492696762084961 8.51579475402832 0.022422313690185547   
37 1480 0.0025655306509512303 1.0960771973333472 8.448558807373047 8.4485588073730469e+00 8.472515106201172 8.500242233276367 0.01477813720703125   
38 1520 0.002703885748755421 1.0975271507544948 8.41971492767334 8.4197149276733398e+00 8.456661224365234 8.502527236938477 0.017731666564941406   
39 1560 0.002864891535743254 1.0987973286144421 8.373225212097168 8.3732252120971680e+00 8.437933921813965 8.466190338134766 0.02593851089477539   
40 1600 0.0030325633801198395 1.1006103440041237 8.373225212097168 8.3741512298583984e+00 8.412089347839355 8.443913459777832 0.016309261322021484   
41 1640 0.003210926381619234 1.101909818703531 8.365107536315918 8.3651075363159180e+00 8.388152122497559 8.426198959350586 0.022477149963378906   
42 1680 0.0033991136239862846 1.103069869258499 8.325254440307617 8.3252544403076172e+00 8.376998901367188 8.43027400970459 0.026375293731689453   
43 1720 0.003597440568955561 1.104398436695918 8.305270195007324 8.3052701950073242e+00 8.355247497558594 8.395774841308594 0.026118755340576172   
44 1760 0.003812734348380959 1.105463207808713 8.276397705078125 8.2763977050781250e+00 8.330530166625977 8.3861722946167 0.03191852569580078   
45 1800 0.004036051599189251 1.1062420008133804 8.267099380493164 8.2670993804931641e+00 8.300912857055664 8.342340469360352 0.025107860565185547   
46 1840 0.004265726650638813 1.1075266749108388 8.249606132507324 8.2496061325073242e+00 8.28671932220459 8.340425491333008 0.03009033203125   
47 1880 0.004513384395076962 1.1083209909804728 8.215363502502441 8.2153635025024414e+00 8.2608060836792 8.321986198425293 0.0385899543762207   
48 1920 0.004773871776916622 1.1093183977088166 8.185541152954102 8.1855411529541016e+00 8.235088348388672 8.265409469604492 0.022935867309570312   
49 1960 0.00505078620734889 1.1104701802628614 8.165151596069336 8.1651515960693359e+00 8.207125663757324 8.258606910705566 0.021774768829345703   
50 2000 0.005345923078960412 1.1111923517788886 8.143830299377441 8.1438302993774414e+00 8.188420295715332 8.229100227355957 0.025041580200195312   
51 2040 0.005651268551574446 1.11200393846297 8.128405570983887 8.1284055709838867e+00 8.153181076049805 8.194889068603516 0.023612499237060547   
52 2080 0.005962103754270771 1.1127754781719732 8.090560913085938 8.0905609130859375e+00 8.151827812194824 8.196969032287598 0.03996706008911133   
53 2120 0.006294747428697325 1.1135076049214745 8.05038070678711 8.0503807067871094e+00 8.112173080444336 8.162422180175781 0.03722667694091797   
54 2160 0.006645287218804559 1.1140690948203598 8.021366119384766 8.0213661193847656e+00 8.071489334106445 8.140920639038086 0.03983163833618164   
55 2200 0.007009547234003542 1.1150879646438208 7.9933648109436035 7.9933648109436035e+00 8.047513961791992 8.097158432006836 0.050276756286621094   
56 2240 0.007387277160534904 1.1157203809842808 7.946615695953369 7.9466156959533691e+00 8.021775245666504 8.085721969604492 0.047116756439208984   
57 2280 0.007812111290676046 1.1165308841768906 7.915432929992676 7.9154329299926758e+00 7.982585430145264 8.040169715881348 0.041741371154785156   
58 2320 0.008240404417494589 1.117519836947819 7.900467872619629 7.9004678726196289e+00 7.949312686920166 8.015216827392578 0.04135727882385254   
59 2360 0.00868229117360858 1.1180097476227646 7.857722759246826 7.8577227592468262e+00 7.929361820220947 8.050081253051758 0.044144392013549805   
60 2400 0.00914864968670327 1.1187530503051129 7.829606533050537 7.8296065330505371e+00 7.883721828460693 7.960610389709473 0.05052828788757324   
61 2440 0.009630438463293414 1.1195060549882694 7.77218770980835 7.7721877098083496e+00 7.867335796356201 7.958790302276611 0.058260202407836914   
62 2480 0.01013539090203573 1.1200007617021543 7.757710933685303 7.7577109336853027e+00 7.814164638519287 7.891479015350342 0.05071449279785156   
63 2520 0.010665171685933058 1.1204783270068044 7.6903462409973145 7.6903462409973145e+00 7.797122478485107 7.857975006103516 0.0372929573059082   
64 2560 0.011223708272576885 1.1210719506352285 7.665566444396973 7.6655664443969727e+00 7.763247013092041 7.835620403289795 0.059491634368896484   
65 2600 0.01180643629696216 1.121557072382476 7.607329845428467 7.6073298454284668e+00 7.713350772857666 7.831062316894531 0.052672386169433594   
66 2640 0.012435044225093325 1.1224278423104195 7.575460433959961 7.5754604339599609e+00 7.670374870300293 7.75940465927124 0.06634688377380371   
67 2680 0.013114645417563506 1.122684766871358 7.50864839553833 7.5086483955383301e+00 7.6216559410095215 7.7047648429870605 0.045026302337646484   
68 2720 0.013837608784456668 1.12337710606655 7.50864839553833 7.5095229148864746e+00 7.576394081115723 7.663334369659424 0.047902584075927734   
69 2760 0.014629194172276398 1.1237781561255142 7.4456787109375 7.4456787109375000e+00 7.5384697914123535 7.635782718658447 0.056424856185913086   
70 2800 0.0154289665779716 1.1244841605550915 7.438248157501221 7.4382481575012207e+00 7.519557952880859 7.593364238739014 0.037778615951538086   
71 2840 0.016225915056847538 1.1249761524931472 7.4045209884643555 7.4045209884643555e+00 7.47881555557251 7.5801897048950195 0.057569265365600586   
72 2880 0.01708558907022441 1.1253629782089059 7.382230281829834 7.3822302818298340e+00 7.456363201141357 7.549313068389893 0.03423714637756348   
73 2920 0.017947139562214803 1.125871400128437 7.339868068695068 7.3398680686950684e+00 7.437355041503906 7.551536560058594 0.056223392486572266   
74 2960 0.018823554462667428 1.1264931919392076 7.313330173492432 7.3133301734924316e+00 7.4045281410217285 7.46445894241333 0.05997586250305176   
75 3000 0.019708340421588706 1.126959341694998 7.276500225067139 7.2765002250671387e+00 7.374868392944336 7.510956287384033 0.054589033126831055   
76 3040 0.020565260446705605 1.1279080806509363 7.260186195373535 7.2601861953735352e+00 7.354940891265869 7.479729175567627 0.06337451934814453   
77 3080 0.021392412738315367 1.1278711099033834 7.260186195373535 7.2612452507019043e+00 7.3394904136657715 7.477695465087891 0.06680655479431152   
78 3120 0.022249448833373865 1.127872921784832 7.228696346282959 7.2286963462829590e+00 7.320577144622803 7.385337829589844 0.05983281135559082   
79 3160 0.023120813044233256 1.1281814489159576 7.177858352661133 7.1778583526611328e+00 7.304378509521484 7.369074821472168 0.05959630012512207   
80 3200 0.02394378621676322 1.1284539879818802 7.177858352661133 7.1840782165527344e+00 7.2670440673828125 7.3516621589660645 0.04086017608642578   
81 3240 0.024772151312379913 1.128375843188516 7.177858352661133 7.1790742874145508e+00 7.253252983093262 7.337174415588379 0.05385398864746094   
82 3280 0.025595802564568337 1.1285653199463808 7.159365177154541 7.1593651771545410e+00 7.220887184143066 7.301586151123047 0.0482025146484375   
83 3320 0.026408882927358934 1.1291342957032309 7.130187511444092 7.1301875114440918e+00 7.212704181671143 7.307729244232178 0.05235934257507324   
84 3360 0.027157686667374642 1.129692041340377 7.130187511444092 7.1393470764160156e+00 7.191732406616211 7.272262096405029 0.03983306884765625   
85 3400 0.027972464053576562 1.1301435658178216 7.098873615264893 7.0988736152648926e+00 7.183333873748779 7.280568599700928 0.06023526191711426   
86 3440 0.02876734949627425 1.1305058486156598 7.091114521026611 7.0911145210266113e+00 7.169260501861572 7.234566688537598 0.06607294082641602   
87 3480 0.029586117240092018 1.1307794717712778 7.068146228790283 7.0681462287902832e+00 7.166914939880371 7.2350754737854 0.06032133102416992   
88 3520 0.030326768244577595 1.1311589429985631 7.068146228790283 7.0933995246887207e+00 7.149091720581055 7.205036163330078 0.0573735237121582   
89 3560 0.030920030141256386 1.1311952677783368 7.064828395843506 7.0648283958435059e+00 7.144497871398926 7.28339147567749 0.05817055702209473   
90 3600 0.03147804074554676 1.1312840812945748 7.061794757843018 7.0617947578430176e+00 7.136120319366455 7.229805946350098 0.0538487434387207   
91 3640 0.031911382860308105 1.1313373044048314 7.0249810218811035 7.0249810218811035e+00 7.133896350860596 7.24971342086792 0.0653066635131836   
92 3680 0.03235354811895706 1.1315832165220054 7.018681526184082 7.0186815261840820e+00 7.118575096130371 7.252509117126465 0.05420660972595215   
93 3720 0.032682817688210436 1.1317670271035845 7.006130218505859 7.0061302185058594e+00 7.107516288757324 7.200456619262695 0.06690216064453125   
94 3760 0.03297654587048648 1.132188850066143 7.006130218505859 7.0247745513916016e+00 7.090959072113037 7.166165351867676 0.04539132118225098   
95 3800 0.03319101017740938 1.1324623790697719 7.006130218505859 7.0075292587280273e+00 7.107211589813232 7.22793436050415 0.06100916862487793   
96 3840 0.033416944874650294 1.132312667375645 7.006130218505859 7.0131058692932129e+00 7.110590934753418 7.186802387237549 0.05501365661621094   
